band,name,value,img_date
468,comp_4,-0.2036546819015071,2021_11_02
468,comp_5,-0.2469110517624149,2021_11_02
468,comp_6,0.10701803095853911,2021_11_02
475,comp_1,0.14509031694811816,2021_11_02
475,comp_2,0.11511905712313025,2021_11_02
475,comp_3,0.2642482366746178,2021_11_02
475,comp_4,0.1443186104225971,2021_11_02
475,comp_5,-0.24629625359881985,2021_11_02
475,comp_6,0.010537722461769823,2021_11_02
483,comp_1,0.1477206313253437,2021_11_02
483,comp_2,0.10899070460996722,2021_11_02
483,comp_3,0.25804622765320695,2021_11_02
483,comp_4,0.15085396296143402,2021_11_02
483,comp_5,0.08472946361988846,2021_11_02
483,comp_6,-0.2336913697740442,2021_11_02
490,comp_1,0.15043807193148523,2021_11_02
490,comp_2,0.10499236501390083,2021_11_02
490,comp_3,0.20263843219830185,2021_11_02
490,comp_4,-0.21899226754253032,2021_11_02
490,comp_5,0.04853319234955238,2021_11_02
490,comp_6,-0.23807488190322426,2021_11_02
497,comp_1,0.15322403752280758,2021_11_02
497,comp_2,0.10915858461437682,2021_11_02
497,comp_3,0.15656249311152143,2021_11_02
497,comp_4,-0.10371674559251398,2021_11_02
497,comp_5,-0.2866810874668617,2021_11_02
497,comp_6,-0.12291118081779964,2021_11_02
505,comp_1,0.15707367112129444,2021_11_02
505,comp_2,0.10443564967781638,2021_11_02
505,comp_3,0.11985069812715395,2021_11_02
505,comp_4,0.16256134376245132,2021_11_02
505,comp_5,-0.15523829417317675,2021_11_02
505,comp_6,-0.194265299770406,2021_11_02
512,comp_1,0.15851315304124577,2021_11_02
512,comp_2,0.10585629391082463,2021_11_02
512,comp_3,0.11811489189594128,2021_11_02
512,comp_4,0.036822736690487815,2021_11_02
512,comp_5,0.10815787147856877,2021_11_02
512,comp_6,-0.21417693353444792,2021_11_02
520,comp_1,0.15930891282503817,2021_11_02
520,comp_2,0.10588049281385219,2021_11_02
520,comp_3,0.0356333394420528,2021_11_02
520,comp_4,-0.18714352339615514,2021_11_02
520,comp_5,-0.021643433968646326,2021_11_02
520,comp_6,-0.07908433276151561,2021_11_02
527,comp_1,0.1628390562568575,2021_11_02
527,comp_2,0.10203144552830351,2021_11_02
527,comp_3,-0.009883905326054057,2021_11_02
527,comp_4,0.014183976048134608,2021_11_02
527,comp_5,-0.17725132225541043,2021_11_02
527,comp_6,-0.004262288418456307,2021_11_02
535,comp_1,0.16464315627812517,2021_11_02
535,comp_2,0.09669561417800254,2021_11_02
535,comp_3,-0.029353377987956,2021_11_02
535,comp_4,0.1255705576765834,2021_11_02
535,comp_5,2.2319745775818342e-4,2021_11_02
535,comp_6,0.011663219959363154,2021_11_02
543,comp_1,0.1647799394820898,2021_11_02
543,comp_2,0.09357544058863665,2021_11_02
543,comp_3,-0.06619379051548588,2021_11_02
543,comp_4,-0.03102134740479809,2021_11_02
543,comp_5,0.11898791293086258,2021_11_02
543,comp_6,-0.019815703939325982,2021_11_02
551,comp_1,0.16531810594048874,2021_11_02
551,comp_2,0.09007441636078005,2021_11_02
551,comp_3,-0.10818789207723707,2021_11_02
551,comp_4,-0.09514665464452189,2021_11_02
551,comp_5,-0.019312764392043668,2021_11_02
551,comp_6,0.07875281071654891,2021_11_02
559,comp_1,0.1646552145491598,2021_11_02
559,comp_2,0.08868183475254918,2021_11_02
559,comp_3,-0.13104849221578735,2021_11_02
559,comp_4,0.062175039189835364,2021_11_02
559,comp_5,-0.0662573148514953,2021_11_02
559,comp_6,0.10909097725628217,2021_11_02
567,comp_1,0.16456439050640717,2021_11_02
567,comp_2,0.08768002787434914,2021_11_02
567,comp_3,-0.12217878162612837,2021_11_02
567,comp_4,0.09117869057715254,2021_11_02
567,comp_5,0.10241128766560287,2021_11_02
567,comp_6,0.0493897868456827,2021_11_02
575,comp_1,0.16472290723150687,2021_11_02
575,comp_2,0.08728546491500568,2021_11_02
575,comp_3,-0.12422519814276828,2021_11_02
575,comp_4,-0.06881182652493148,2021_11_02
575,comp_5,0.11457970157691351,2021_11_02
575,comp_6,0.0722439943382251,2021_11_02
584,comp_1,0.164328522082493,2021_11_02
584,comp_2,0.08655649431008455,2021_11_02
584,comp_3,-0.14891867439150447,2021_11_02
584,comp_4,-0.06204995317942874,2021_11_02
584,comp_5,-0.03214758896777632,2021_11_02
584,comp_6,0.11786101925281596,2021_11_02
592,comp_1,0.16322789817715097,2021_11_02
592,comp_2,0.07522970697476422,2021_11_02
592,comp_3,-0.16820773475609657,2021_11_02
592,comp_4,0.10908431909419228,2021_11_02
592,comp_5,-0.008319795386913631,2021_11_02
592,comp_6,0.08344311824958643,2021_11_02
601,comp_1,0.16538301109680054,2021_11_02
601,comp_2,0.07266630062706975,2021_11_02
601,comp_3,-0.10102752501643927,2021_11_02
601,comp_4,0.05628216594360247,2021_11_02
601,comp_5,0.1605124340745299,2021_11_02
601,comp_6,0.04681541392693163,2021_11_02
610,comp_1,0.1658487842546356,2021_11_02
610,comp_2,0.06540266976087737,2021_11_02
610,comp_3,-0.08282106454751018,2021_11_02
610,comp_4,-0.12396884788575577,2021_11_02
610,comp_5,0.08435441322082016,2021_11_02
610,comp_6,0.020311141899510374,2021_11_02
619,comp_1,0.165684192188579,2021_11_02
619,comp_2,0.061303691189111414,2021_11_02
619,comp_3,-0.09539420039647625,2021_11_02
619,comp_4,-0.041682446828421565,2021_11_02
619,comp_5,-0.11436767424024416,2021_11_02
619,comp_6,0.049797543423162394,2021_11_02
628,comp_1,0.16584414941591338,2021_11_02
628,comp_2,0.056067740156376444,2021_11_02
628,comp_3,-0.08760585154342271,2021_11_02
628,comp_4,0.13646700536562364,2021_11_02
628,comp_5,-0.009799431876935216,2021_11_02
628,comp_6,-0.05167400498206938,2021_11_02
637,comp_1,0.16652391543560766,2021_11_02
637,comp_2,0.050855493180352464,2021_11_02
637,comp_3,-0.08534634975597713,2021_11_02
637,comp_4,0.002899846396423756,2021_11_02
637,comp_5,0.1473611482745248,2021_11_02
637,comp_6,-0.13459914166245024,2021_11_02
646,comp_1,0.16607745363753484,2021_11_02
646,comp_2,0.04660631538429676,2021_11_02
646,comp_3,-0.11805239640406312,2021_11_02
646,comp_4,-0.1348876336378789,2021_11_02
646,comp_5,0.0024007872916648777,2021_11_02
646,comp_6,-0.07965120647311796,2021_11_02
655,comp_1,0.16441706306115364,2021_11_02
655,comp_2,0.04016918709469942,2021_11_02
655,comp_3,-0.1507449912490365,2021_11_02
655,comp_4,0.016627246523870553,2021_11_02
655,comp_5,-0.14948907731680544,2021_11_02
655,comp_6,-0.06336880989548427,2021_11_02
665,comp_1,0.1659467711957096,2021_11_02
665,comp_2,0.04082976859507815,2021_11_02
665,comp_3,-0.08672121602349664,2021_11_02
665,comp_4,0.14294684753916884,2021_11_02
665,comp_5,0.027887356666052396,2021_11_02
665,comp_6,-0.14459746002290735,2021_11_02
674,comp_1,0.1656400101282346,2021_11_02
674,comp_2,0.035193857344000504,2021_11_02
674,comp_3,-0.06801556914136794,2021_11_02
674,comp_4,-0.05688856293058335,2021_11_02
674,comp_5,0.14632461999716523,2021_11_02
674,comp_6,-0.10503675937794958,2021_11_02
684,comp_1,0.1628856215624837,2021_11_02
684,comp_2,0.024011799740012177,2021_11_02
684,comp_3,-0.10854823273549202,2021_11_02
684,comp_4,-0.14548948236781725,2021_11_02
684,comp_5,-0.07162810581873678,2021_11_02
684,comp_6,-0.010848665628302173,2021_11_02
694,comp_1,0.16116138192406446,2021_11_02
694,comp_2,0.002272194281947571,2021_11_02
694,comp_3,-0.17496827138291396,2021_11_02
694,comp_4,0.10929930357305538,2021_11_02
694,comp_5,-0.11560268764805233,2021_11_02
694,comp_6,0.08216607573421164,2021_11_02
704,comp_1,0.16197935676596908,2021_11_02
704,comp_2,-0.022698987105104405,2021_11_02
704,comp_3,-0.14979695352469308,2021_11_02
704,comp_4,0.12057936442305278,2021_11_02
704,comp_5,0.1395151400617092,2021_11_02
704,comp_6,0.03417488646079187,2021_11_02
714,comp_1,0.1575591304233686,2021_11_02
714,comp_2,-0.06961139860705423,2021_11_02
714,comp_3,-0.11939803042700511,2021_11_02
714,comp_4,-0.14791647340999287,2021_11_02
714,comp_5,0.17931735944096883,2021_11_02
714,comp_6,0.07618252994510398,2021_11_02
724,comp_1,0.1411313230554275,2021_11_02
724,comp_2,-0.15342543356790744,2021_11_02
724,comp_3,-0.14841269036840685,2021_11_02
724,comp_4,-0.11665265624993562,2021_11_02
724,comp_5,-0.1580877950493651,2021_11_02
724,comp_6,0.3315673668794641,2021_11_02
734,comp_1,0.13739167072775563,2021_11_02
734,comp_2,-0.1925865674657181,2021_11_02
734,comp_3,0.004076354207379965,2021_11_02
734,comp_4,0.24554763800950005,2021_11_02
734,comp_5,-0.08271916329815543,2021_11_02
734,comp_6,0.29984216754508286,2021_11_02
744,comp_1,0.13652102622800602,2021_11_02
744,comp_2,-0.20072744218017047,2021_11_02
744,comp_3,0.15198425851401914,2021_11_02
744,comp_4,0.09431432126316666,2021_11_02
744,comp_5,0.22833391186045132,2021_11_02
744,comp_6,0.1866729918719231,2021_11_02
754,comp_1,0.1297045342362974,2021_11_02
754,comp_2,-0.20319903602951697,2021_11_02
754,comp_3,0.1721173410289075,2021_11_02
754,comp_4,-0.28355261949718136,2021_11_02
754,comp_5,0.09963534857912658,2021_11_02
754,comp_6,0.29305579875357785,2021_11_02
775,comp_1,0.1316200210919732,2021_11_02
775,comp_2,-0.21549173062582058,2021_11_02
775,comp_3,0.17804598821587075,2021_11_02
775,comp_4,0.28211095543540565,2021_11_02
775,comp_5,0.03501682036608824,2021_11_02
775,comp_6,0.17384250503977003,2021_11_02
786,comp_1,0.12785330330861736,2021_11_02
786,comp_2,-0.24038312498372003,2021_11_02
786,comp_3,0.1516960744468086,2021_11_02
786,comp_4,-0.03344965930081216,2021_11_02
786,comp_5,0.2804581797907872,2021_11_02
786,comp_6,0.0030540917960160474,2021_11_02
796,comp_1,0.1262670360727557,2021_11_02
796,comp_2,-0.25905454728178273,2021_11_02
796,comp_3,0.08834298115495463,2021_11_02
796,comp_4,-0.25624746756957595,2021_11_02
796,comp_5,-0.0738278969327412,2021_11_02
796,comp_6,0.025412594088146473,2021_11_02
807,comp_1,0.12541221516116072,2021_11_02
807,comp_2,-0.27275466865747733,2021_11_02
807,comp_3,0.032078542376305995,2021_11_02
807,comp_4,0.07308318100274633,2021_11_02
807,comp_5,-0.2613040987989278,2021_11_02
807,comp_6,-0.01197253664589206,2021_11_02
817,comp_1,0.10465058777942174,2021_11_02
817,comp_2,-0.31436261215767247,2021_11_02
817,comp_3,-0.07598684726975401,2021_11_02
817,comp_4,0.24793514571326636,2021_11_02
817,comp_5,0.12147280130955565,2021_11_02
817,comp_6,-0.2766103900597447,2021_11_02
828,comp_1,0.10662711237686669,2021_11_02
828,comp_2,-0.31450915779771627,2021_11_02
828,comp_3,-0.025085574248794033,2021_11_02
828,comp_4,-0.16565498103416362,2021_11_02
828,comp_5,0.2113774265891247,2021_11_02
828,comp_6,-0.32819918238665424,2021_11_02
839,comp_1,0.11249856611008333,2021_11_02
839,comp_2,-0.3077877156905052,2021_11_02
839,comp_3,0.008178170205219867,2021_11_02
839,comp_4,-0.23592818983368277,2021_11_02
839,comp_5,-0.2386398423910587,2021_11_02
839,comp_6,-0.14603076220661723,2021_11_02
849,comp_1,0.10988266601918084,2021_11_02
849,comp_2,-0.3058857337365834,2021_11_02
849,comp_3,0.0191025990605501,2021_11_02
849,comp_4,0.18270325508551094,2021_11_02
849,comp_5,-0.27610784574420255,2021_11_02
849,comp_6,-0.19485308331678747,2021_11_02
453,comp_1,0.1209305654354772,2021_12_13
453,comp_2,0.0925938257383564,2021_12_13
453,comp_3,0.5211105272435522,2021_12_13
453,comp_4,0.326288330754072,2021_12_13
453,comp_5,0.010201869259262314,2021_12_13
453,comp_6,0.3030440895721183,2021_12_13
461,comp_1,0.12632352474504893,2021_12_13
461,comp_2,0.09579732182647409,2021_12_13
461,comp_3,0.43107581880204554,2021_12_13
461,comp_4,-0.31168727285103176,2021_12_13
461,comp_5,0.2635602542299598,2021_12_13
461,comp_6,0.17292807639235944,2021_12_13
468,comp_1,0.12899550251857106,2021_12_13
468,comp_2,0.10034329694383831,2021_12_13
468,comp_3,0.1665560145757737,2021_12_13
468,comp_4,-0.4046352383011028,2021_12_13
468,comp_5,-0.37979971653387157,2021_12_13
468,comp_6,0.2835554838600774,2021_12_13
475,comp_1,0.13696799109935362,2021_12_13
475,comp_2,0.10109645871442278,2021_12_13
475,comp_3,0.23020600999599078,2021_12_13
475,comp_4,0.10189888937854302,2021_12_13
475,comp_5,-0.443088854586016,2021_12_13
475,comp_6,0.016976529997707268,2021_12_13
483,comp_1,0.13962079463506125,2021_12_13
483,comp_2,0.10511795562402174,2021_12_13
483,comp_3,0.31890352863066335,2021_12_13
483,comp_4,0.12209852983584514,2021_12_13
483,comp_5,0.010367846854579962,2021_12_13
483,comp_6,-0.33613615172335787,2021_12_13
490,comp_1,0.14095460648084748,2021_12_13
490,comp_2,0.11309271439759051,2021_12_13
490,comp_3,0.1636020591352606,2021_12_13
490,comp_4,-0.3226136134703717,2021_12_13
490,comp_5,0.07223339281765676,2021_12_13
490,comp_6,-0.29351841049486616,2021_12_13
497,comp_1,0.14472624025131162,2021_12_13
497,comp_2,0.1097307204995566,2021_12_13
497,comp_3,-0.009859503446870595,2021_12_13
497,comp_4,-0.2062251739224788,2021_12_13
497,comp_5,-0.3306264715538353,2021_12_13
497,comp_6,-0.19179819628612907,2021_12_13
505,comp_1,0.14782317051888896,2021_12_13
505,comp_2,0.11006878354474542,2021_12_13
505,comp_3,0.04513120190669196,2021_12_13
505,comp_4,0.14419520695962323,2021_12_13
505,comp_5,-0.23674231041896712,2021_12_13
505,comp_6,-0.3200196530098332,2021_12_13
512,comp_1,0.14830978734643108,2021_12_13
512,comp_2,0.1224303311574309,2021_12_13
512,comp_3,0.13282210097835084,2021_12_13
512,comp_4,0.06762788605858591,2021_12_13
512,comp_5,0.12046493558938898,2021_12_13
512,comp_6,-0.32628747771733946,2021_12_13
520,comp_1,0.1486574429871721,2021_12_13
520,comp_2,0.13051104585573906,2021_12_13
520,comp_3,-0.03799904840891674,2021_12_13
520,comp_4,-0.22879800114573756,2021_12_13
520,comp_5,0.07335261867763382,2021_12_13
520,comp_6,-0.17966390725096312,2021_12_13
527,comp_1,0.15218695721528866,2021_12_13
527,comp_2,0.12930833490480892,2021_12_13
527,comp_3,-0.08719311896126468,2021_12_13
527,comp_4,-0.004655709392385729,2021_12_13
527,comp_5,-0.19633641697681936,2021_12_13
527,comp_6,0.006363253718250809,2021_12_13
535,comp_1,0.15428472624751655,2021_12_13
535,comp_2,0.1294636706700405,2021_12_13
535,comp_3,-0.003952707088120046,2021_12_13
535,comp_4,0.16786944878768897,2021_12_13
535,comp_5,-0.013443856492760108,2021_12_13
535,comp_6,-0.03831646554176486,2021_12_13
543,comp_1,0.1547855667215976,2021_12_13
543,comp_2,0.13753256236298425,2021_12_13
543,comp_3,-0.022621764150580495,2021_12_13
543,comp_4,-0.015587261373320841,2021_12_13
543,comp_5,0.17040744471275887,2021_12_13
543,comp_6,-0.0496248444686084,2021_12_13
551,comp_1,0.15599396169589813,2021_12_13
551,comp_2,0.13565369730092755,2021_12_13
551,comp_3,-0.11557619769200314,2021_12_13
551,comp_4,-0.08922990954034839,2021_12_13
551,comp_5,0.021096797972757438,2021_12_13
551,comp_6,0.0877297870966561,2021_12_13
559,comp_1,0.1553500850079285,2021_12_13
559,comp_2,0.13939752575207398,2021_12_13
559,comp_3,-0.10893626020000208,2021_12_13
559,comp_4,0.09592880607145884,2021_12_13
559,comp_5,-0.0677684499738639,2021_12_13
559,comp_6,0.11817613001001633,2021_12_13
567,comp_1,0.15506960693482605,2021_12_13
567,comp_2,0.14381631701731581,2021_12_13
567,comp_3,-0.03790504845697754,2021_12_13
567,comp_4,0.13601955449817482,2021_12_13
567,comp_5,0.10715333855205517,2021_12_13
567,comp_6,0.05965711002360556,2021_12_13
575,comp_1,0.15513306639283103,2021_12_13
575,comp_2,0.14543829616867485,2021_12_13
575,comp_3,-0.06661381112948941,2021_12_13
575,comp_4,-0.03458664736842438,2021_12_13
575,comp_5,0.1591019810900295,2021_12_13
575,comp_6,0.12026384819867192,2021_12_13
584,comp_1,0.15572903171294794,2021_12_13
584,comp_2,0.13504856836869605,2021_12_13
584,comp_3,-0.15065823066711825,2021_12_13
584,comp_4,-0.0468674273948657,2021_12_13
584,comp_5,0.006000029297832374,2021_12_13
584,comp_6,0.1642915501217142,2021_12_13
592,comp_1,0.15570064094911312,2021_12_13
592,comp_2,0.12094000811683017,2021_12_13
592,comp_3,-0.10422688318396528,2021_12_13
592,comp_4,0.16502169460237381,2021_12_13
592,comp_5,-0.020488118605037006,2021_12_13
592,comp_6,0.18315011697917677,2021_12_13
601,comp_1,0.1577904208061897,2021_12_13
601,comp_2,0.10746209587966161,2021_12_13
601,comp_3,-0.01003004704523857,2021_12_13
601,comp_4,0.0976194712881807,2021_12_13
601,comp_5,0.16724933262665356,2021_12_13
601,comp_6,0.11240790651062782,2021_12_13
610,comp_1,0.1587689954161789,2021_12_13
610,comp_2,0.08931928509295983,2021_12_13
610,comp_3,-0.06944702115152016,2021_12_13
610,comp_4,-0.10654590473274121,2021_12_13
610,comp_5,0.1094163139640846,2021_12_13
610,comp_6,0.11515560672011403,2021_12_13
619,comp_1,0.15926872838749426,2021_12_13
619,comp_2,0.07579764307156635,2021_12_13
619,comp_3,-0.12173393040239833,2021_12_13
619,comp_4,-0.02123393760578241,2021_12_13
619,comp_5,-0.09651468782017467,2021_12_13
619,comp_6,0.12700345369593885,2021_12_13
628,comp_1,0.15967664553333788,2021_12_13
628,comp_2,0.06429847758695054,2021_12_13
628,comp_3,-0.05613107282890855,2021_12_13
628,comp_4,0.1466995945707147,2021_12_13
628,comp_5,-0.01987667042114573,2021_12_13
628,comp_6,0.0020014371370756893,2021_12_13
637,comp_1,0.16021440624932082,2021_12_13
637,comp_2,0.062262833937389725,2021_12_13
637,comp_3,-0.040758204282339935,2021_12_13
637,comp_4,0.02696382039939127,2021_12_13
637,comp_5,0.14709951184102188,2021_12_13
637,comp_6,-0.08003301315011206,2021_12_13
646,comp_1,0.16021617895404536,2021_12_13
646,comp_2,0.05479633400187747,2021_12_13
646,comp_3,-0.1294683462990104,2021_12_13
646,comp_4,-0.09516068328290267,2021_12_13
646,comp_5,0.04700975659571715,2021_12_13
646,comp_6,-0.018932036239002262,2021_12_13
655,comp_1,0.15979519383453747,2021_12_13
655,comp_2,0.04146618113550078,2021_12_13
655,comp_3,-0.17474395435875745,2021_12_13
655,comp_4,0.024886324090783958,2021_12_13
655,comp_5,-0.09295089770116138,2021_12_13
655,comp_6,-0.048494129307856876,2021_12_13
665,comp_1,0.160530561764434,2021_12_13
665,comp_2,0.026963871690783906,2021_12_13
665,comp_3,-0.05260971883502624,2021_12_13
665,comp_4,0.15634614745511877,2021_12_13
665,comp_5,0.011135425379999637,2021_12_13
665,comp_6,-0.1253296824686323,2021_12_13
674,comp_1,0.16054339749494473,2021_12_13
674,comp_2,0.013007064837064073,2021_12_13
674,comp_3,-0.035219813423974136,2021_12_13
674,comp_4,-0.012682414251050177,2021_12_13
674,comp_5,0.16465507401778268,2021_12_13
674,comp_6,-0.13120142443568397,2021_12_13
684,comp_1,0.15877426598277128,2021_12_13
684,comp_2,0.002171786279601025,2021_12_13
684,comp_3,-0.1442961458709128,2021_12_13
684,comp_4,-0.10877592610045209,2021_12_13
684,comp_5,0.008200444142767126,2021_12_13
684,comp_6,-0.004029221850190948,2021_12_13
694,comp_1,0.1583994064460663,2021_12_13
694,comp_2,-0.004906032738377884,2021_12_13
694,comp_3,-0.16231290010331365,2021_12_13
694,comp_4,0.12464824145317774,2021_12_13
694,comp_5,-0.06392940753739268,2021_12_13
694,comp_6,0.07103934519616628,2021_12_13
704,comp_1,0.15935101303659707,2021_12_13
704,comp_2,-0.023817304615100256,2021_12_13
704,comp_3,-0.09440478458706586,2021_12_13
704,comp_4,0.13937241502253608,2021_12_13
704,comp_5,0.13258111164191935,2021_12_13
704,comp_6,0.014136549435922779,2021_12_13
714,comp_1,0.15768071848037324,2021_12_13
714,comp_2,-0.06860188453512196,2021_12_13
714,comp_3,-0.11257841680065231,2021_12_13
714,comp_4,-0.05234477409727929,2021_12_13
714,comp_5,0.18352931000650655,2021_12_13
714,comp_6,0.04682012204407056,2021_12_13
724,comp_1,0.15376447582377598,2021_12_13
724,comp_2,-0.12755591579284764,2021_12_13
724,comp_3,-0.15357918369698673,2021_12_13
724,comp_4,-0.03174476107318809,2021_12_13
724,comp_5,-0.02869247046576641,2021_12_13
724,comp_6,0.16850732854590825,2021_12_13
734,comp_1,0.152735383447427,2021_12_13
734,comp_2,-0.17065304933567943,2021_12_13
734,comp_3,-0.014368043938374625,2021_12_13
734,comp_4,0.12988989075431162,2021_12_13
734,comp_5,-0.046742752488329695,2021_12_13
734,comp_6,0.08471468560814659,2021_12_13
744,comp_1,0.15125303007507915,2021_12_13
744,comp_2,-0.19101688274332115,2021_12_13
744,comp_3,0.11282363106685717,2021_12_13
744,comp_4,0.05505707424375154,2021_12_13
744,comp_5,0.10335711683498092,2021_12_13
744,comp_6,0.051453292742728224,2021_12_13
754,comp_1,0.14849628280791413,2021_12_13
754,comp_2,-0.20800290680025701,2021_12_13
754,comp_3,0.05836037543745398,2021_12_13
754,comp_4,-0.16881925000627038,2021_12_13
754,comp_5,0.08110968068037971,2021_12_13
754,comp_6,0.09013998643082202,2021_12_13
775,comp_1,0.1482596759371884,2021_12_13
775,comp_2,-0.22360276421312408,2021_12_13
775,comp_3,0.15889310072872445,2021_12_13
775,comp_4,0.15286526309559714,2021_12_13
775,comp_5,-0.04305010291372169,2021_12_13
775,comp_6,0.1013784774652135,2021_12_13
786,comp_1,0.1484303465971015,2021_12_13
786,comp_2,-0.23791328999971825,2021_12_13
786,comp_3,0.15010251663126167,2021_12_13
786,comp_4,-0.054456926412054345,2021_12_13
786,comp_5,0.11869910427008523,2021_12_13
786,comp_6,0.033481882462385655,2021_12_13
796,comp_1,0.1469635153670419,2021_12_13
796,comp_2,-0.25064902153588214,2021_12_13
796,comp_3,0.02505250271539044,2021_12_13
796,comp_4,-0.1756592775835016,2021_12_13
796,comp_5,-0.05569503897610753,2021_12_13
796,comp_6,0.08008938029279594,2021_12_13
807,comp_1,0.1472001994728369,2021_12_13
807,comp_2,-0.25814578183156445,2021_12_13
807,comp_3,0.010063687888674233,2021_12_13
807,comp_4,0.031904968724673154,2021_12_13
807,comp_5,-0.18149043976150875,2021_12_13
807,comp_6,0.03743880511223867,2021_12_13
817,comp_1,0.14407945763376104,2021_12_13
817,comp_2,-0.2700631439967488,2021_12_13
817,comp_3,0.023841276873302564,2021_12_13
817,comp_4,0.13080871712755,2021_12_13
817,comp_5,0.0497282200547611,2021_12_13
817,comp_6,-0.12057454746325465,2021_12_13
828,comp_1,0.14436788588325927,2021_12_13
828,comp_2,-0.2714039812032255,2021_12_13
828,comp_3,0.014698758048152842,2021_12_13
828,comp_4,-0.08445296504040312,2021_12_13
828,comp_5,0.12082710403674317,2021_12_13
828,comp_6,-0.1227155081755103,2021_12_13
839,comp_1,0.14414462914257273,2021_12_13
839,comp_2,-0.2833819725953638,2021_12_13
839,comp_3,-0.06931016149532228,2021_12_13
839,comp_4,-0.145127034950005,2021_12_13
839,comp_5,-0.09401997482362127,2021_12_13
839,comp_6,-0.10638334781499018,2021_12_13
849,comp_1,0.14236333146851515,2021_12_13
849,comp_2,-0.29103000858353484,2021_12_13
849,comp_3,-0.02775243052221791,2021_12_13
849,comp_4,0.08939109967441052,2021_12_13
849,comp_5,-0.16206229569908187,2021_12_13
849,comp_6,-0.1352754227238358,2021_12_13
453,comp_1,0.14720575730625768,2022_05_13
453,comp_2,0.14586331191656432,2022_05_13
461,comp_1,0.14790334991327014,2022_05_13
461,comp_2,0.14375400667754085,2022_05_13
468,comp_1,0.14847081637368728,2022_05_13
468,comp_2,0.14027844084943347,2022_05_13
475,comp_1,0.14913915821320278,2022_05_13
475,comp_2,0.139325118767581,2022_05_13
483,comp_1,0.1491484821651154,2022_05_13
483,comp_2,0.1398779793817093,2022_05_13
490,comp_1,0.14965964292764816,2022_05_13
490,comp_2,0.1366257926553262,2022_05_13
497,comp_1,0.15004338040159676,2022_05_13
497,comp_2,0.1346503716023223,2022_05_13
505,comp_1,0.15066224434382408,2022_05_13
505,comp_2,0.13022813501253752,2022_05_13
512,comp_1,0.15125063554464635,2022_05_13
512,comp_2,0.12454605574227184,2022_05_13
520,comp_1,0.15252578093946959,2022_05_13
520,comp_2,0.11066323762352928,2022_05_13
527,comp_1,0.15361331149507343,2022_05_13
527,comp_2,0.09757963363225722,2022_05_13
535,comp_1,0.15455146932887123,2022_05_13
535,comp_2,0.08347896964159914,2022_05_13
543,comp_1,0.15496061156001875,2022_05_13
543,comp_2,0.07362409836260456,2022_05_13
551,comp_1,0.15523613353391336,2022_05_13
551,comp_2,0.06545967513301514,2022_05_13
559,comp_1,0.15529479910721652,2022_05_13
559,comp_2,0.06019271181657986,2022_05_13
567,comp_1,0.15501846131251984,2022_05_13
567,comp_2,0.061319230102190064,2022_05_13
575,comp_1,0.154803780829461,2022_05_13
575,comp_2,0.06851604984166833,2022_05_13
584,comp_1,0.15470861505083636,2022_05_13
